Anyo,codigo_barrio,nombre_barrio,area_barrio_m2,codigo_distrito,nombre_distrito,total_viviendas,tasa_extranjeros,parados,poblacion,renta,tamanyo_hogar,incidentes_por_distrito,autonomos,precio_venta_m2,precio_alquiler_m2
2011,126.0,ZOFIO,774025.5366,12,Usera,,26.87,,14200.0,,,,374.0,2253.6666666666665,10.233333333333333
2012,126.0,ZOFIO,774025.5366,12,Usera,,24.57,1304.0,13877.0,,,,327.0,1921.25,8.941666666666666
2013,126.0,ZOFIO,774025.5366,12,Usera,,22.57,16317.0,13634.0,24556.0532805995,,,333.0,1672.75,8.466666666666667
2014,126.0,ZOFIO,774025.5366,12,Usera,,20.88,15276.0,13398.0,24303.3990715026,,957.0,344.0,1500.5,8.283333333333333
2015,126.0,ZOFIO,774025.5366,12,Usera,,19.28,14958.0,13250.0,25498.3842078898,,1329.0,394.0,1508.6666666666667,8.558333333333334
2016,126.0,ZOFIO,774025.5366,12,Usera,,19.34,13537.0,13242.0,25753.0,,1233.0,404.0,1507.5833333333333,9.05
2017,126.0,ZOFIO,774025.5366,12,Usera,,20.61,12024.0,13446.0,26501.0,,1126.0,430.0,1607.4166666666667,9.733333333333333
2018,126.0,ZOFIO,774025.5366,12,Usera,,22.27,10646.0,13697.0,27572.0,,324.0,362.0,1861.3333333333333,10.766666666666666
2019,126.0,ZOFIO,774025.5366,12,Usera,4990.0,23.79,10788.0,13968.0,,2.8,809.0,484.0,2036.5,11.6
2020,126.0,ZOFIO,774025.5366,12,Usera,5049.0,25.96,13198.0,14412.0,,2.85,728.0,522.0,1991.6666666666667,12.016666666666666
2021,126.0,ZOFIO,774025.5366,12,Usera,5049.0,,13609.0,14336.0,,2.84,597.0,479.0,1979.5,11.216666666666669
2022,126.0,ZOFIO,774025.5366,12,Usera,,,11637.0,14022.0,,,,,2096.6,12.31
2005,126.0,ZOFIO,774025.5366,12,Usera,,20.91,,14485.0,,,,,,
2006,126.0,ZOFIO,774025.5366,12,Usera,,24.2,,14704.0,,,,,,
2007,126.0,ZOFIO,774025.5366,12,Usera,,25.11,,14444.0,,,,,3020.0,
2008,126.0,ZOFIO,774025.5366,12,Usera,,27.02,,14684.0,,,,,2804.75,
2009,126.0,ZOFIO,774025.5366,12,Usera,,27.94,,14623.0,,,,,2581.25,
2010,127.0,PRADOLONGO,1095651.854,12,Usera,,34.22,,17884.0,,,,846.0,2424.5,10.42
2011,127.0,PRADOLONGO,1095651.854,12,Usera,,33.24,,17498.0,,,,722.0,2253.6666666666665,10.233333333333333
2012,127.0,PRADOLONGO,1095651.854,12,Usera,,31.42,1603.0,17261.0,,,,604.0,1921.25,8.941666666666666
2013,127.0,PRADOLONGO,1095651.854,12,Usera,,29.54,19744.0,16853.0,21814.3179381983,,,649.0,1672.75,8.466666666666667
2014,127.0,PRADOLONGO,1095651.854,12,Usera,,28.4,18286.0,16604.0,21749.9074192422,,957.0,698.0,1500.5,8.283333333333333
2015,127.0,PRADOLONGO,1095651.854,12,Usera,,27.14,16860.0,16441.0,23173.8699772727,,1329.0,731.0,1508.6666666666667,8.558333333333334
2016,127.0,PRADOLONGO,1095651.854,12,Usera,,28.4,15296.0,16719.0,23479.0,,1233.0,738.0,1507.5833333333333,9.05
2017,127.0,PRADOLONGO,1095651.854,12,Usera,,29.68,14180.0,16817.0,23959.0,,1126.0,774.0,1607.4166666666667,9.733333333333333
2018,127.0,PRADOLONGO,1095651.854,12,Usera,,31.93,13269.0,17233.0,24711.0,,324.0,719.0,1861.3333333333333,10.766666666666666
2019,127.0,PRADOLONGO,1095651.854,12,Usera,5958.0,33.88,12831.0,17430.0,,2.93,809.0,846.0,2036.5,11.6
2020,127.0,PRADOLONGO,1095651.854,12,Usera,6028.0,36.4,16083.0,17847.0,,2.96,728.0,887.0,1991.6666666666667,12.016666666666666
2021,127.0,PRADOLONGO,1095651.854,12,Usera,6016.0,37.75,16337.0,17905.0,,2.98,597.0,833.0,1979.5,11.216666666666669
2022,127.0,PRADOLONGO,1095651.854,12,Usera,,36.62,10848.0,17442.0,,,,,2096.6,12.31
2005,127.0,PRADOLONGO,1095651.854,12,Usera,,26.25,,17137.0,,,,,,
2006,127.0,PRADOLONGO,1095651.854,12,Usera,,28.91,,17502.0,,,,,,
2007,127.0,PRADOLONGO,1095651.854,12,Usera,,30.24,,17422.0,,,,,3020.0,
2008,127.0,PRADOLONGO,1095651.854,12,Usera,,32.5,,17708.0,,,,,2804.75,
2009,127.0,PRADOLONGO,1095651.854,12,Usera,,33.99,,17839.0,,,,,2581.25,
2010,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,14.03,,36435.0,,,,781.0,2447.833333333333,10.081818181818182
2011,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,13.81,,35508.0,,,,776.0,2138.0,9.85
2012,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,13.15,4076.0,34689.0,,,,774.0,1747.5,9.408333333333331
2013,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,12.31,50458.0,34146.0,21038.580288152,,,771.0,1458.25,8.758333333333333
2014,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,11.51,48125.0,33674.0,20936.925284383,,2299.0,816.0,1341.25,8.291666666666666
2015,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,11.2,45380.0,33480.0,22055.0909948959,,1704.0,817.0,1318.25,8.475
2016,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,11.64,41385.0,33521.0,22508.0,,2150.0,822.0,1345.3333333333333,9.033333333333331
2017,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,12.32,39090.0,33541.0,23086.0,,3207.0,904.0,1441.5833333333333,9.941666666666666
2018,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,13.89,37255.0,33986.0,24124.0,,988.0,694.0,1732.25,11.05
2019,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,12686.0,15.48,35033.0,34698.0,,2.74,1652.0,1003.0,1920.8333333333333,11.825
2020,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,12801.0,17.02,40857.0,35516.0,,2.77,1899.0,1078.0,1920.1666666666667,12.458333333333334
2021,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,12749.0,17.86,41989.0,35239.0,,2.76,1198.0,1057.0,1901.5833333333333,11.775
2022,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,17.78,18966.0,34690.0,,,,,2037.4,12.37
2005,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,8.94,,37271.0,,,,,,
2006,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,10.82,,37390.0,,,,,,
2007,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,12.1,,36999.0,,,,,2680.0,
2008,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,13.76,,37028.0,,,,,2762.1666666666665,
2009,131.0,ENTREVIAS,5971941.777,13,Puente de Vallecas,,14.6,,37060.0,,,,,2598.1666666666665,
2010,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,33.07,,42674.0,,,,1318.0,2447.833333333333,10.081818181818182
2011,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,32.39,,42055.0,,,,1404.0,2138.0,9.85
2012,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,30.34,4437.0,41298.0,,,,1333.0,1747.5,9.408333333333331
2013,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,28.01,54623.0,40040.0,20108.0129820432,,,1360.0,1458.25,8.758333333333333
2014,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,25.8,52110.0,38776.0,19764.7750294511,,2299.0,1517.0,1341.25,8.291666666666666
2015,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,24.15,49302.0,38450.0,21224.7913612672,,1704.0,1513.0,1318.25,8.475
2016,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,24.52,46270.0,38953.0,21402.0,,2150.0,1455.0,1345.3333333333333,9.033333333333331
2017,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,25.03,42694.0,39198.0,21859.0,,3207.0,1619.0,1441.5833333333333,9.941666666666666
2018,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,26.32,40014.0,40267.0,23112.0,,988.0,1296.0,1732.25,11.05
2019,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,15846.0,28.89,37883.0,41664.0,,2.63,1652.0,1751.0,1920.8333333333333,11.825
2020,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,16135.0,31.85,46668.0,43899.0,,2.72,1899.0,1864.0,1920.1666666666667,12.458333333333334
2021,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,16125.0,32.7,46650.0,43574.0,,2.7,1198.0,1821.0,1901.5833333333333,11.775
2022,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,31.87,95341.0,42910.0,,,,,2037.4,12.37
2005,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,26.03,,41596.0,,,,,,
2006,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,28.34,,42133.0,,,,,,
2007,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,29.95,,41674.0,,,,,2680.0,
2008,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,32.22,,42460.0,,,,,2762.1666666666665,
2009,132.0,SAN DIEGO,1069868.7,13,Puente de Vallecas,,33.52,,43145.0,,,,,2598.1666666666665,
2010,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,15.2,,42187.0,,,,897.0,2447.833333333333,10.081818181818182
2011,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,14.71,,41588.0,,,,922.0,2138.0,9.85
2012,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,13.71,3700.0,40955.0,,,,823.0,1747.5,9.408333333333331
2013,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,12.91,46591.0,40491.0,27649.779460922,,,841.0,1458.25,8.758333333333333
2014,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,11.79,44170.0,39735.0,27963.1934013095,,2299.0,889.0,1341.25,8.291666666666666
2015,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,11.04,41041.0,39300.0,28754.3117819879,,1704.0,934.0,1318.25,8.475
2016,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,11.14,38228.0,39245.0,29095.0,,2150.0,943.0,1345.3333333333333,9.033333333333331
2017,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,11.53,35091.0,39329.0,29605.0,,3207.0,992.0,1441.5833333333333,9.941666666666666
2018,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,12.63,32559.0,39669.0,30752.0,,988.0,811.0,1732.25,11.05
2019,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,15013.0,14.0,31771.0,40166.0,,2.68,1652.0,1140.0,1920.8333333333333,11.825
2020,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,15164.0,15.53,36813.0,40910.0,,2.7,1899.0,1246.0,1920.1666666666667,12.458333333333334
2021,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,15130.0,16.0,38577.0,40468.0,,2.67,1198.0,1225.0,1901.5833333333333,11.775
2022,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,15.61,18263.0,39935.0,,,,,2037.4,12.37
2005,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,11.06,,41415.0,,,,,,
2006,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,12.73,,41909.0,,,,,,
2007,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,13.52,,41894.0,,,,,2680.0,
2008,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,14.25,,41967.0,,,,,2762.1666666666665,
2009,133.0,PALOMERAS BAJAS,1723868.314,13,Puente de Vallecas,,15.18,,42052.0,,,,,2598.1666666666665,
2010,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,13.76,,43822.0,,,,1024.0,2447.833333333333,10.081818181818182
2011,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,13.22,,43495.0,,,,1024.0,2138.0,9.85
2012,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,12.34,4425.0,43207.0,,,,912.0,1747.5,9.408333333333331
2013,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,11.79,54393.0,42907.0,25372.478739345,,,900.0,1458.25,8.758333333333333
2014,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,10.5,52132.0,42296.0,25306.5836064524,,2299.0,937.0,1341.25,8.291666666666666
2015,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,9.42,48585.0,41743.0,26632.0903675335,,1704.0,983.0,1318.25,8.475
2016,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,9.51,45024.0,41888.0,27257.0,,2150.0,1016.0,1345.3333333333333,9.033333333333331
2017,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,9.93,39639.0,41992.0,27810.0,,3207.0,1093.0,1441.5833333333333,9.941666666666666
2018,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,10.53,36898.0,42120.0,28902.0,,988.0,894.0,1732.25,11.05
2019,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,16007.0,11.8,34335.0,42594.0,,2.66,1652.0,1223.0,1920.8333333333333,11.825
2020,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,16112.0,13.01,39315.0,43164.0,,2.68,1899.0,1303.0,1920.1666666666667,12.458333333333334
2021,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,16074.0,13.71,41309.0,42924.0,,2.67,1198.0,1246.0,1901.5833333333333,11.775
2022,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,13.81,27017.0,42540.0,,,,,2037.4,12.37
2005,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,9.83,,42249.0,,,,,,
2006,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,11.56,,42690.0,,,,,,
2007,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,12.18,,42983.0,,,,,2680.0,
2008,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,13.31,,43616.0,,,,,2762.1666666666665,
2009,134.0,PALOMERAS SURESTE,3108597.48,13,Puente de Vallecas,,14.05,,43894.0,,,,,2598.1666666666665,
2010,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,16.11,,29527.0,,,,776.0,2447.833333333333,10.081818181818182
2011,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,16.43,,29560.0,,,,775.0,2138.0,9.85
2012,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,15.18,3014.0,29235.0,,,,648.0,1747.5,9.408333333333331
2013,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,13.44,37430.0,28467.0,22832.9171257886,,,685.0,1458.25,8.758333333333333
2014,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,12.31,36150.0,27943.0,22797.0766267599,,2299.0,753.0,1341.25,8.291666666666666
2015,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,10.87,33855.0,27522.0,23824.7011850072,,1704.0,779.0,1318.25,8.475
2016,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,11.58,30961.0,27647.0,24110.0,,2150.0,798.0,1345.3333333333333,9.033333333333331
2017,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,11.95,28562.0,27655.0,24622.0,,3207.0,859.0,1441.5833333333333,9.941666666666666
2018,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,13.02,26652.0,27908.0,25564.0,,988.0,842.0,1732.25,11.05
2019,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,10797.0,14.4,25194.0,28350.0,,2.63,1652.0,1008.0,1920.8333333333333,11.825
2020,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,10881.0,15.86,29205.0,28968.0,,2.66,1899.0,1057.0,1920.1666666666667,12.458333333333334
2021,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,10842.0,,30719.0,28736.0,,2.65,1198.0,1024.0,1901.5833333333333,11.775
2022,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,,24031.0,28249.0,,,,,2037.4,12.37
2005,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,10.44,,30336.0,,,,,,
2006,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,12.03,,30211.0,,,,,,
2007,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,13.23,,29836.0,,,,,2680.0,
2008,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,15.08,,29863.0,,,,,2762.1666666666665,
2009,135.0,PORTAZGO,1245260.691,13,Puente de Vallecas,,15.76,,29650.0,,,,,2598.1666666666665,
2010,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,24.78,,49393.0,,,,1476.0,2447.833333333333,10.081818181818182
2011,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,24.07,,48782.0,,,,1432.0,2138.0,9.85
2012,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,22.58,5003.0,48228.0,,,,1223.0,1747.5,9.408333333333331
2013,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,20.61,61969.0,47189.0,23773.9104392395,,,1251.0,1458.25,8.758333333333333
2014,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,19.06,60235.0,46315.0,23661.6385944648,,2299.0,1337.0,1341.25,8.291666666666666
2015,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,17.43,56401.0,45640.0,24872.5386984291,,1704.0,1339.0,1318.25,8.475
2016,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,17.67,52433.0,45941.0,25086.0,,2150.0,1370.0,1345.3333333333333,9.033333333333331
2017,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,17.98,47464.0,45880.0,25457.0,,3207.0,1442.0,1441.5833333333333,9.941666666666666
2018,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,19.36,44053.0,46538.0,26666.0,,988.0,1186.0,1732.25,11.05
2019,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,18116.0,20.87,40880.0,47298.0,,2.61,1652.0,1617.0,1920.8333333333333,11.825
2020,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,18308.0,22.65,47590.0,48410.0,,2.64,1899.0,1722.0,1920.1666666666667,12.458333333333334
2021,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,18371.0,23.67,49229.0,48116.0,,2.62,1198.0,1663.0,1901.5833333333333,11.775
2022,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,23.42,27870.0,47314.0,,,,,2037.4,12.37
2005,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,19.75,,48720.0,,,,,,
2006,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,21.66,,49141.0,,,,,,
2007,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,22.17,,48521.0,,,,,2680.0,
2008,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,23.88,,49217.0,,,,,2762.1666666666665,
2009,136.0,NUMANCIA,1849069.192,13,Puente de Vallecas,,24.76,,49379.0,,,,,2598.1666666666665,
2010,141.0,PAVONES,1009652.016,14,Moratalaz,,10.39,,9829.0,,,,177.0,2620.25,
2011,141.0,PAVONES,1009652.016,14,Moratalaz,,9.24,,9585.0,,,,184.0,2500.5,9.090909090909092
2012,141.0,PAVONES,1009652.016,14,Moratalaz,,8.25,738.0,9374.0,,,,170.0,2198.083333333333,8.941666666666666
2013,141.0,PAVONES,1009652.016,14,Moratalaz,,7.9,9387.0,9268.0,33133.6963049579,,,177.0,1945.0,8.424999999999999
2014,141.0,PAVONES,1009652.016,14,Moratalaz,,8.29,9069.0,9181.0,33197.333165109,,314.0,189.0,1914.1666666666667,8.174999999999999
2015,141.0,PAVONES,1009652.016,14,Moratalaz,,7.08,8686.0,9036.0,34024.5241388975,,439.0,183.0,1920.9166666666667,8.575
2016,141.0,PAVONES,1009652.016,14,Moratalaz,,9.54,7679.0,9227.0,34711.0,,425.0,194.0,1984.8333333333333,8.958333333333334
2017,141.0,PAVONES,1009652.016,14,Moratalaz,,9.14,6908.0,9115.0,34991.0,,582.0,206.0,2109.9166666666665,9.616666666666667
2018,141.0,PAVONES,1009652.016,14,Moratalaz,,9.35,6731.0,9081.0,35784.0,,227.0,155.0,2345.4166666666665,10.208333333333334
2019,141.0,PAVONES,1009652.016,14,Moratalaz,3283.0,10.27,6303.0,9137.0,,2.78,247.0,216.0,2540.583333333333,11.016666666666666
2020,141.0,PAVONES,1009652.016,14,Moratalaz,3294.0,12.63,7442.0,9355.0,,2.84,281.0,223.0,2485.083333333333,11.616666666666667
2021,141.0,PAVONES,1009652.016,14,Moratalaz,3300.0,10.86,7426.0,8972.0,,2.72,224.0,221.0,2550.583333333333,10.908333333333331
2022,141.0,PAVONES,1009652.016,14,Moratalaz,,10.24,16783.0,8719.0,,,,,2593.3,11.43
2005,141.0,PAVONES,1009652.016,14,Moratalaz,,6.81,,9996.0,,,,,,
2006,141.0,PAVONES,1009652.016,14,Moratalaz,,9.23,,10125.0,,,,,,
2007,141.0,PAVONES,1009652.016,14,Moratalaz,,11.83,,10215.0,,,,,,
2008,141.0,PAVONES,1009652.016,14,Moratalaz,,12.14,,10128.0,,,,,,
2009,141.0,PAVONES,1009652.016,14,Moratalaz,,12.17,,10008.0,,,,,2601.75,
2010,142.0,HORCAJO,745946.3219,14,Moratalaz,,5.23,,6617.0,,,,135.0,2620.25,
2011,142.0,HORCAJO,745946.3219,14,Moratalaz,,4.86,,6611.0,,,,144.0,2500.5,9.090909090909092
2012,142.0,HORCAJO,745946.3219,14,Moratalaz,,4.63,460.0,6605.0,,,,125.0,2198.083333333333,8.941666666666666
2013,142.0,HORCAJO,745946.3219,14,Moratalaz,,4.02,5800.0,6519.0,41912.7153559795,,,131.0,1945.0,8.424999999999999
2014,142.0,HORCAJO,745946.3219,14,Moratalaz,,4.12,5625.0,6500.0,41991.1179145379,,314.0,147.0,1914.1666666666667,8.174999999999999
2015,142.0,HORCAJO,745946.3219,14,Moratalaz,,3.84,5148.0,6438.0,45040.7301922175,,439.0,163.0,1920.9166666666667,8.575
2016,142.0,HORCAJO,745946.3219,14,Moratalaz,,4.15,5060.0,6406.0,45263.0,,425.0,177.0,1984.8333333333333,8.958333333333334
2017,142.0,HORCAJO,745946.3219,14,Moratalaz,,3.71,4814.0,6435.0,46289.0,,582.0,187.0,2109.9166666666665,9.616666666666667
2018,142.0,HORCAJO,745946.3219,14,Moratalaz,,3.38,4519.0,6326.0,47612.0,,227.0,119.0,2345.4166666666665,10.208333333333334
2019,142.0,HORCAJO,745946.3219,14,Moratalaz,2165.0,3.85,4234.0,6334.0,,2.93,247.0,214.0,2540.583333333333,11.016666666666666
2020,142.0,HORCAJO,745946.3219,14,Moratalaz,2195.0,4.86,5141.0,6435.0,,2.93,281.0,241.0,2485.083333333333,11.616666666666667
2021,142.0,HORCAJO,745946.3219,14,Moratalaz,2181.0,5.59,5441.0,6371.0,,2.92,224.0,241.0,2550.583333333333,10.908333333333331
2022,142.0,HORCAJO,745946.3219,14,Moratalaz,,6.96,24298.0,6354.0,,,,,2593.3,11.43
2005,142.0,HORCAJO,745946.3219,14,Moratalaz,,5.94,,6105.0,,,,,,
2006,142.0,HORCAJO,745946.3219,14,Moratalaz,,6.05,,6361.0,,,,,,
2007,142.0,HORCAJO,745946.3219,14,Moratalaz,,5.19,,6453.0,,,,,,
2008,142.0,HORCAJO,745946.3219,14,Moratalaz,,5.42,,6550.0,,,,,,
2009,142.0,HORCAJO,745946.3219,14,Moratalaz,,5.49,,6595.0,,,,,2601.75,
2010,143.0,MARROQUINA,1790050.431,14,Moratalaz,,7.83,,29973.0,,,,869.0,2620.25,
2011,143.0,MARROQUINA,1790050.431,14,Moratalaz,,7.73,,29525.0,,,,874.0,2500.5,9.090909090909092
2012,143.0,MARROQUINA,1790050.431,14,Moratalaz,,7.28,1804.0,29248.0,,,,769.0,2198.083333333333,8.941666666666666
2013,143.0,MARROQUINA,1790050.431,14,Moratalaz,,6.72,22373.0,28663.0,39432.6247998511,,,798.0,1945.0,8.424999999999999
2014,143.0,MARROQUINA,1790050.431,14,Moratalaz,,5.96,21592.0,28138.0,39335.1655374289,,314.0,872.0,1914.1666666666667,8.174999999999999
2015,143.0,MARROQUINA,1790050.431,14,Moratalaz,,5.49,20229.0,27743.0,40428.4098530513,,439.0,956.0,1920.9166666666667,8.575
2016,143.0,MARROQUINA,1790050.431,14,Moratalaz,,5.22,18518.0,27596.0,40510.0,,425.0,980.0,1984.8333333333333,8.958333333333334
2017,143.0,MARROQUINA,1790050.431,14,Moratalaz,,5.27,16873.0,27366.0,41108.0,,582.0,1071.0,2109.9166666666665,9.616666666666667
2018,143.0,MARROQUINA,1790050.431,14,Moratalaz,,5.73,15627.0,27378.0,42559.0,,227.0,844.0,2345.4166666666665,10.208333333333334
2019,143.0,MARROQUINA,1790050.431,14,Moratalaz,10835.0,6.19,14669.0,27260.0,,2.52,247.0,1166.0,2540.583333333333,11.016666666666666
2020,143.0,MARROQUINA,1790050.431,14,Moratalaz,10901.0,6.78,16575.0,27232.0,,2.5,281.0,1195.0,2485.083333333333,11.616666666666667
2021,143.0,MARROQUINA,1790050.431,14,Moratalaz,10815.0,7.03,16988.0,26658.0,,2.46,224.0,1133.0,2550.583333333333,10.908333333333331
2022,143.0,MARROQUINA,1790050.431,14,Moratalaz,,6.89,6987.0,26297.0,,,,,2593.3,11.43
2005,143.0,MARROQUINA,1790050.431,14,Moratalaz,,6.34,,31867.0,,,,,,
2006,143.0,MARROQUINA,1790050.431,14,Moratalaz,,7.04,,31387.0,,,,,,
2007,143.0,MARROQUINA,1790050.431,14,Moratalaz,,6.91,,30823.0,,,,,,
2008,143.0,MARROQUINA,1790050.431,14,Moratalaz,,7.6,,30585.0,,,,,,
2009,143.0,MARROQUINA,1790050.431,14,Moratalaz,,7.77,,30330.0,,,,,2601.75,
2010,144.0,MEDIA LEGUA,998967.7103,14,Moratalaz,,10.11,,19765.0,,,,433.0,2620.25,
2011,144.0,MEDIA LEGUA,998967.7103,14,Moratalaz,,10.25,,19397.0,,,,454.0,2500.5,9.090909090909092
2012,144.0,MEDIA LEGUA,998967.7103,14,Moratalaz,,9.4,1443.0,19009.0,,,,403.0,2198.083333333333,8.941666666666666
2013,144.0,MEDIA LEGUA,998967.7103,14,Moratalaz,,8.87,17382.0,18735.0,34725.9356959887,,,406.0,1945.0,8.424999999999999
2014,144.0,MEDIA LEGUA,998967.7103,14,Moratalaz,,7.94,17029.0,18213.0,34987.6957813822,,314.0,439.0,1914.1666666666667,8.174999999999999
2015,144.0,MEDIA LEGUA,998967.7103,14,Moratalaz,,7.45,15995.0,18031.0,35438.8711740488,,439.0,462.0,1920.9166666666667,8.575
2016,144.0,MEDIA LEGUA,998967.7103,14,Moratalaz,,7.59,14190.0,17926.0,35922.0,,425.0,481.0,1984.8333333333333,8.958333333333334
2017,144.0,MEDIA LEGUA,998967.7103,14,Moratalaz,,7.9,13487.0,17811.0,36404.0,,582.0,493.0,2109.9166666666665,9.616666666666667
